"user_id","time_UTC","complete","publisher","gender","age","location","survey_weight","answer","response_time"
"1004246228","2017-05-21 10:31:12","Complete","Mobile App","Male","25-34","US-WEST-MT-Roundup",1.0884159,"I am not likely to vote in this election",14183
"1009354027","2017-05-23 09:56:18","Complete","News","Male","45-54","US-WEST-MT-Sidney",0.9459779,"Republican Greg Gianforte",24335
"1009565034","2017-05-21 09:07:10","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"Republican Greg Gianforte",13105
"1011076828","2017-05-23 02:48:11","Complete","News","Female","65+","US-WEST-MT-Missoula",0.8913826,"Democrat Rob Quist",14435
"101696176","2017-05-23 09:00:54","Complete","News","Male","45-54","US-WEST-MT-Helena",0.9459779,"Republican Greg Gianforte",21987
"1019518668","2017-05-23 07:33:34","Complete","News","Male","45-54","US-WEST-MT-Helena",0.9459779,"I am not likely to vote in this election",8431
"1027252707","2017-05-22 04:59:28","Complete","News","Male","25-34","US-WEST-MT",1.0884159,"Libertarian Mark Wicks",5013
"1033969521","2017-05-22 12:15:18","Complete","News","Female","18-24","US-WEST-MT-Billings",1.2314484,"Republican Greg Gianforte",12533
"1042793290","2017-05-22 13:20:42","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"Democrat Rob Quist",18789
"1043981978","2017-05-23 06:43:07","Complete","News","Female","25-34","US-WEST-MT-Roundup",1.2026517,"Democrat Rob Quist",10084
"1046518145","2017-05-21 10:51:03","Complete","Mobile App","Male","18-24","US-WEST-MT",1.1144773,"Democrat Rob Quist",9005
"1046890199","2017-05-21 10:51:00","Complete","Mobile App","Male","35-44","US-WEST-MT-Sidney",0.9198625,"Republican Greg Gianforte",7176
"1051677564","2017-05-22 15:30:58","Complete","News","Male","Unknown","US-WEST-MT-Helena",0,"I am not likely to vote in this election",15019
"1054918815","2017-05-21 18:05:59","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"Democrat Rob Quist",40059
"1055865740","2017-05-21 09:04:26","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"Democrat Rob Quist",17755
"1060464853","2017-05-22 04:45:16","Complete","Mobile App","Female","45-54","US-WEST-MT-Great Falls",1.045264,"Democrat Rob Quist",14289
"1064382778","2017-05-21 22:24:40","Complete","News","Male","35-44","US-WEST-MT-Sidney",0.9198625,"Democrat Rob Quist",5144
"1066962409","2017-05-22 01:20:57","Complete","News","Female","45-54","US-WEST-MT",1.045264,"I am not likely to vote in this election",3705
"1068811004","2017-05-22 00:58:01","Complete","Mobile App","Male","18-24","US-WEST-MT",1.1144773,"I am not likely to vote in this election",10517
"1076591622","2017-05-23 01:27:17","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"I am not likely to vote in this election",33948
"108501603","2017-05-23 05:34:33","Complete","News","Female","25-34","US-WEST-MT-Helena",1.2026517,"Democrat Rob Quist",6906
"1091770802","2017-05-23 09:51:59","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"I am not likely to vote in this election",13724
"109231114","2017-05-21 23:34:52","Complete","Mobile App","Male","55-64","US-WEST-MT-Great Falls",0.8816528,"Democrat Rob Quist",17879
"1092977655","2017-05-22 01:09:03","Complete","News","Male","65+","US-WEST-MT-Billings",0.8067132,"I am not likely to vote in this election",4620
"1098795057","2017-05-22 18:02:36","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Democrat Rob Quist",51933
"1100584595","2017-05-21 23:24:00","Complete","News","Female","65+","US-WEST-MT-Billings",0.8913826,"Republican Greg Gianforte",19186
"1103547370","2017-05-21 11:00:40","Complete","Mobile App","Male","18-24","US-WEST-MT",1.1144773,"I am not likely to vote in this election",17424
"1104641579","2017-05-21 12:08:27","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"I am not likely to vote in this election",21124
"110830531","2017-05-21 15:56:47","Complete","News","Female","45-54","US-WEST-MT-Bozeman",1.045264,"Democrat Rob Quist",4359
"1110339449","2017-05-23 01:28:06","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"Libertarian Mark Wicks",16459
"1111686160","2017-05-23 06:20:44","Complete","News","Male","45-54","US-WEST-MT-Helena",0.9459779,"I am not likely to vote in this election",11431
"1117218530","2017-05-22 18:49:39","Complete","News","Female","25-34","US-WEST-MT-Butte",1.2026517,"I am not likely to vote in this election",12221
"1119527831","2017-05-22 16:58:48","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"Democrat Rob Quist",12446
"1122740101","2017-05-23 03:37:23","Complete","News","Unknown","Unknown","US-WEST-MT-Helena",0,"Democrat Rob Quist",20047
"1123730279","2017-05-23 08:39:08","Complete","News","Female","25-34","US-WEST-MT",1.2026517,"Republican Greg Gianforte",8108
"1126276929","2017-05-21 20:08:15","Complete","News","Female","35-44","US-WEST-MT-Kalispell",1.0164077,"I am not likely to vote in this election",6269
"1128747338","2017-05-23 04:15:41","Complete","News","Male","65+","US-WEST-MT-Kalispell",0.8067132,"Democrat Rob Quist",7229
"1132118247","2017-05-23 02:58:01","Complete","News","Male","45-54","US-WEST-MT-Missoula",0.9459779,"I am not likely to vote in this election",4210
"1132511542","2017-05-22 22:39:52","Complete","News","Unknown","Unknown","US-WEST-MT-Helena",0,"Republican Greg Gianforte",6853
"1134743399","2017-05-23 06:45:06","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"Democrat Rob Quist",4462
"1134911713","2017-05-21 22:29:40","Complete","News","Female","65+","US-WEST-MT-Missoula",0.8913826,"Democrat Rob Quist",12443
"114415467","2017-05-22 02:43:51","Complete","News","Male","18-24","US-WEST-MT",1.1144773,"I am not likely to vote in this election",1889
"1144243724","2017-05-22 20:33:37","Complete","News","Male","65+","US-WEST-MT-Laurel",0.8067132,"Democrat Rob Quist",6559
"1158427899","2017-05-21 08:58:43","Complete","News","Female","35-44","US-WEST-MT-Missoula",1.0164077,"I am not likely to vote in this election",9909
"1159567942","2017-05-22 15:41:42","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"Republican Greg Gianforte",5420
"1181274438","2017-05-23 08:51:26","Complete","News","Female","45-54","US-WEST-MT-Billings",1.045264,"Democrat Rob Quist",5284
"1195289791","2017-05-22 20:03:04","Complete","News","Unknown","Unknown","US-WEST-MT",0,"Republican Greg Gianforte",21066
"1195454220","2017-05-22 22:14:59","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"I am not likely to vote in this election",3999
"1199507852","2017-05-22 18:00:42","Complete","News","Female","45-54","US-WEST-MT-Missoula",1.045264,"Democrat Rob Quist",7480
"1200031022","2017-05-22 22:12:54","Complete","News","Male","45-54","US-WEST-MT-Butte",0.9459779,"Democrat Rob Quist",5720
"1203095819","2017-05-22 20:06:55","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Republican Greg Gianforte",6840
"1204807282","2017-05-22 02:44:59","Complete","News","Female","25-34","US-WEST-MT-Miles City",1.2026517,"I am not likely to vote in this election",5857
"1214574887","2017-05-23 03:47:56","Complete","News","Male","65+","US-WEST-MT-Billings",0.8067132,"Democrat Rob Quist",18220
"1220070170","2017-05-21 22:01:58","Complete","News","Female","18-24","US-WEST-MT-Great Falls",1.2314484,"Democrat Rob Quist",4439
"1225420074","2017-05-21 18:10:33","Complete","Mobile App","Male","18-24","US-WEST-MT",1.1144773,"Republican Greg Gianforte",22156
"1226350187","2017-05-22 02:10:49","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Republican Greg Gianforte",21533
"1231505475","2017-05-23 08:30:38","Complete","Mobile App","Female","25-34","US-WEST-MT-Havre",1.2026517,"I am not likely to vote in this election",17397
"1233700756","2017-05-21 11:08:41","Complete","Mobile App","Male","35-44","US-WEST-MT",0.9198625,"Democrat Rob Quist",32934
"1240262329","2017-05-21 10:41:49","Complete","Mobile App","Female","25-34","US-WEST-MT-Missoula",1.2026517,"I am not likely to vote in this election",5293
"1240681306","2017-05-22 16:08:13","Complete","News","Male","25-34","US-WEST-MT",1.0884159,"Democrat Rob Quist",12225
"1243768551","2017-05-21 17:53:29","Complete","News","Female","55-64","US-WEST-MT-Bozeman",0.9741876,"Democrat Rob Quist",13976
"1245228301","2017-05-23 05:30:05","Complete","News","Male","65+","US-WEST-MT-Kalispell",0.8067132,"Republican Greg Gianforte",27870
"1245677304","2017-05-23 08:31:18","Complete","Mobile App","Male","35-44","US-WEST-MT-Billings",0.9198625,"I am not likely to vote in this election",10729
"124821193","2017-05-22 12:26:24","Complete","News","Female","25-34","US-WEST-MT-Laurel",1.2026517,"Democrat Rob Quist",4700
"1261482659","2017-05-23 00:33:31","Complete","News","Female","18-24","US-WEST-MT-Kalispell",1.2314484,"Democrat Rob Quist",7194
"126535318","2017-05-21 10:03:28","Complete","News","Male","18-24","US-WEST-MT-Billings",1.1144773,"I am not likely to vote in this election",4405
"1268704360","2017-05-23 09:01:58","Complete","News","Female","25-34","US-WEST-MT-Bozeman",1.2026517,"Democrat Rob Quist",3062
"127135740","2017-05-23 03:01:38","Complete","News","Female","35-44","US-WEST-MT-Billings",1.0164077,"Democrat Rob Quist",14362
"1275552920","2017-05-23 10:01:33","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Republican Greg Gianforte",4141
"1280523836","2017-05-21 20:35:50","Complete","News","Male","65+","US-WEST-MT",0.8067132,"Republican Greg Gianforte",23677
"1281706763","2017-05-21 15:10:33","Complete","News","Male","25-34","US-WEST-MT-Missoula",1.0884159,"I am not likely to vote in this election",8434
"1286941015","2017-05-22 05:52:20","Complete","News","Male","65+","US-WEST-MT-Kalispell",0.8067132,"Democrat Rob Quist",11771
"1288818572","2017-05-22 16:08:50","Complete","News","Male","55-64","US-WEST-MT-Great Falls",0.8816528,"Republican Greg Gianforte",13236
"1290785746","2017-05-21 08:24:55","Complete","News","Female","45-54","US-WEST-MT-Great Falls",1.045264,"I am not likely to vote in this election",21293
"1293450138","2017-05-22 05:41:17","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"Democrat Rob Quist",8285
"1295975126","2017-05-23 01:09:32","Complete","News","Female","55-64","US-WEST-MT-Havre",0.9741876,"Democrat Rob Quist",11465
"1311448185","2017-05-21 15:10:35","Complete","News","Female","55-64","US-WEST-MT-Kalispell",0.9741876,"Democrat Rob Quist",42333
"1315284124","2017-05-22 02:09:06","Complete","News","Female","25-34","US-WEST-MT",1.2026517,"Democrat Rob Quist",2837
"1316357169","2017-05-21 21:38:35","Complete","News","Male","18-24","US-WEST-MT-Missoula",1.1144773,"Democrat Rob Quist",16366
"1320366040","2017-05-23 08:34:37","Complete","News","Unknown","Unknown","US-WEST-MT-Helena",0,"I am not likely to vote in this election",4864
"1326422985","2017-05-22 16:34:32","Complete","News","Female","35-44","US-WEST-MT-Missoula",1.0164077,"I am not likely to vote in this election",16092
"132984421","2017-05-21 15:11:42","Complete","Mobile App","Male","55-64","US-WEST-MT",0.8816528,"Democrat Rob Quist",6358
"1333174596","2017-05-22 19:26:09","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"Democrat Rob Quist",35150
"1334732846","2017-05-22 11:44:07","Complete","News","Unknown","Unknown","US-WEST-MT",0,"I am not likely to vote in this election",5198
"1337857531","2017-05-22 04:09:37","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"I am not likely to vote in this election",8844
"1342210447","2017-05-22 14:19:11","Complete","News","Female","45-54","US-WEST-MT-Billings",1.045264,"I am not likely to vote in this election",16416
"1345378341","2017-05-23 07:19:49","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"Democrat Rob Quist",10420
"1350510597","2017-05-21 10:51:14","Complete","Mobile App","Male","25-34","US-WEST-MT-Helena",1.0884159,"I am not likely to vote in this election",15088
"1352815440","2017-05-22 16:55:44","Complete","News","Female","18-24","US-WEST-MT",1.2314484,"I am not likely to vote in this election",24140
"1354619156","2017-05-22 03:53:48","Complete","News","Male","65+","US-WEST-MT-Billings",0.8067132,"Republican Greg Gianforte",28871
"1359213924","2017-05-21 16:03:21","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"Republican Greg Gianforte",5242
"1362671333","2017-05-22 10:45:36","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"Democrat Rob Quist",14775
"1364797224","2017-05-22 17:35:40","Complete","News","Female","65+","US-WEST-MT",0.8913826,"I am not likely to vote in this election",23048
"137056382","2017-05-23 06:01:29","Complete","News","Male","65+","US-WEST-MT-Billings",0.8067132,"I am not likely to vote in this election",8646
"137071633","2017-05-22 12:28:35","Complete","News","Female","65+","US-WEST-MT-Billings",0.8913826,"Democrat Rob Quist",12829
"1375079522","2017-05-22 15:02:42","Complete","News","Male","35-44","US-WEST-MT",0.9198625,"Republican Greg Gianforte",5397
"1379222456","2017-05-22 11:32:08","Complete","News","Female","35-44","US-WEST-MT-Billings",1.0164077,"I am not likely to vote in this election",3884
"1381335391","2017-05-22 20:37:02","Complete","News","Female","25-34","US-WEST-MT-Butte",1.2026517,"Republican Greg Gianforte",3712
"1381714607","2017-05-21 18:32:35","Complete","News","Female","65+","US-WEST-MT",0.8913826,"I am not likely to vote in this election",10677
"1383771226","2017-05-23 08:52:03","Complete","News","Unknown","Unknown","US-WEST-MT-Bozeman",0,"I am not likely to vote in this election",57373
"1385110039","2017-05-22 02:18:34","Complete","News","Male","25-34","US-WEST-MT",1.0884159,"Republican Greg Gianforte",4353
"1389334853","2017-05-23 11:45:06","Complete","News","Male","45-54","US-WEST-MT-Helena",0.9459779,"Republican Greg Gianforte",12433
"1391756835","2017-05-23 10:59:49","Complete","News","Male","45-54","US-WEST-MT-Bozeman",0.9459779,"Republican Greg Gianforte",7034
"1392687019","2017-05-22 04:31:25","Complete","News","Female","65+","US-WEST-MT",0.8913826,"I am not likely to vote in this election",14685
"1392912942","2017-05-23 08:32:10","Complete","Mobile App","Male","55-64","US-WEST-MT",0.8816528,"Libertarian Mark Wicks",7399
"1393751508","2017-05-23 01:06:53","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"I am not likely to vote in this election",10458
"1394354307","2017-05-22 16:16:37","Complete","News","Female","45-54","US-WEST-MT",1.045264,"Democrat Rob Quist",9572
"1398602597","2017-05-21 14:53:00","Complete","News","Female","55-64","US-WEST-MT-Billings",0.9741876,"Libertarian Mark Wicks",17839
"1409994714","2017-05-22 15:33:10","Complete","News","Male","65+","US-WEST-MT-Bozeman",0.8067132,"I am not likely to vote in this election",6075
"1410634747","2017-05-21 22:46:52","Complete","News","Female","18-24","US-WEST-MT-Billings",1.2314484,"Democrat Rob Quist",2939
"1411525679","2017-05-21 09:21:54","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Democrat Rob Quist",7958
"1414475241","2017-05-23 01:13:06","Complete","News","Female","25-34","US-WEST-MT-Helena",1.2026517,"Democrat Rob Quist",9521
"1419771490","2017-05-22 22:34:54","Complete","News","Male","35-44","US-WEST-MT-Kalispell",0.9198625,"Democrat Rob Quist",9137
"1429608243","2017-05-21 10:31:52","Complete","Mobile App","Female","65+","US-WEST-MT-Kalispell",0.8913826,"I am not likely to vote in this election",27325
"1439087313","2017-05-22 01:29:57","Complete","News","Male","65+","US-WEST-MT-Billings",0.8067132,"I am not likely to vote in this election",24804
"144103107","2017-05-21 17:37:25","Complete","News","Male","25-34","US-WEST-MT-Helena",1.0884159,"Democrat Rob Quist",4858
"144350726","2017-05-21 16:03:17","Complete","News","Unknown","Unknown","US-WEST-MT-Great Falls",0,"Republican Greg Gianforte",34157
"144924251","2017-05-23 00:49:50","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"I am not likely to vote in this election",9765
"145479872","2017-05-22 22:53:02","Complete","News","Female","18-24","US-WEST-MT-Missoula",1.2314484,"Democrat Rob Quist",5284
"1456265361","2017-05-23 10:26:42","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Libertarian Mark Wicks",3355
"1457801288","2017-05-22 02:48:16","Complete","News","Male","25-34","US-WEST-MT-Bozeman",1.0884159,"Republican Greg Gianforte",6304
"1459663270","2017-05-21 11:47:02","Complete","News","Male","55-64","US-WEST-MT",0.8816528,"Democrat Rob Quist",10344
"1461501068","2017-05-22 10:40:16","Complete","News","Male","55-64","US-WEST-MT-Billings",0.8816528,"I am not likely to vote in this election",5447
"1463754860","2017-05-21 22:06:00","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Republican Greg Gianforte",5486
"1467570345","2017-05-22 13:29:38","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"I am not likely to vote in this election",1208
"1467788693","2017-05-23 00:38:00","Complete","News","Male","35-44","US-WEST-MT-Billings",0.9198625,"Republican Greg Gianforte",6203
"1468846816","2017-05-21 15:32:58","Complete","News","Female","45-54","US-WEST-MT",1.045264,"I am not likely to vote in this election",10447
"1473025371","2017-05-21 19:38:16","Complete","News","Female","55-64","US-WEST-MT-Bozeman",0.9741876,"Democrat Rob Quist",11085
"1474446626","2017-05-22 04:02:46","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"I am not likely to vote in this election",5524
"1478807794","2017-05-23 10:16:23","Complete","News","Female","45-54","US-WEST-MT-Missoula",1.045264,"Democrat Rob Quist",52691
"1479458569","2017-05-22 16:54:03","Complete","News","Female","35-44","US-WEST-MT-Billings",1.0164077,"Republican Greg Gianforte",7107
"1481966186","2017-05-22 22:16:25","Complete","News","Female","35-44","US-WEST-MT-Billings",1.0164077,"Democrat Rob Quist",14769
"1483676606","2017-05-21 19:27:32","Complete","News","Male","55-64","US-WEST-MT-Helena",0.8816528,"Republican Greg Gianforte",7435
"1484002791","2017-05-22 00:45:52","Complete","News","Female","45-54","US-WEST-MT-Sidney",1.045264,"Republican Greg Gianforte",8561
"1484701648","2017-05-23 07:01:48","Complete","News","Unknown","Unknown","US-WEST-MT-Great Falls",0,"Republican Greg Gianforte",4263
"1492981036","2017-05-23 01:36:26","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"Republican Greg Gianforte",10865
"1493626664","2017-05-22 21:30:54","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Republican Greg Gianforte",15362
"1494281054","2017-05-22 18:33:01","Complete","News","Female","35-44","US-WEST-MT-Havre",1.0164077,"I am not likely to vote in this election",7646
"1499896597","2017-05-21 10:41:54","Complete","Mobile App","Female","25-34","US-WEST-MT-Great Falls",1.2026517,"I am not likely to vote in this election",9108
"1500602548","2017-05-22 06:35:35","Complete","News","Female","65+","US-WEST-MT-Bozeman",0.8913826,"Republican Greg Gianforte",6341
"1504005497","2017-05-22 03:28:31","Complete","News","Female","35-44","US-WEST-MT-Glendive",1.0164077,"I am not likely to vote in this election",2790
"1507211138","2017-05-22 17:36:05","Complete","News","Female","45-54","US-WEST-MT-Billings",1.045264,"Republican Greg Gianforte",2842
"1507866321","2017-05-22 11:46:08","Complete","News","Male","45-54","US-WEST-MT-Butte",0.9459779,"Republican Greg Gianforte",23368
"1511669160","2017-05-21 23:29:59","Complete","Mobile App","Female","35-44","US-WEST-MT",1.0164077,"Democrat Rob Quist",11643
"1513176590","2017-05-22 04:27:44","Complete","News","Male","25-34","US-WEST-MT-Bozeman",1.0884159,"Democrat Rob Quist",5674
"1515884952","2017-05-21 14:31:31","Complete","Mobile App","Female","45-54","US-WEST-MT-Sidney",1.045264,"Republican Greg Gianforte",15239
"1517723649","2017-05-21 16:33:59","Complete","News","Female","45-54","US-WEST-MT",1.045264,"I am not likely to vote in this election",6132
"1521074645","2017-05-21 08:42:16","Complete","News","Male","55-64","US-WEST-MT-Butte",0.8816528,"Democrat Rob Quist",4459
"1522382583","2017-05-21 12:08:19","Complete","News","Male","25-34","US-WEST-MT-Billings",1.0884159,"Republican Greg Gianforte",1870662
"1524826397","2017-05-23 01:15:32","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"Democrat Rob Quist",10239
"153133697","2017-05-21 16:05:22","Complete","News","Female","35-44","US-WEST-MT-Butte",1.0164077,"I am not likely to vote in this election",8685
"1534240398","2017-05-21 15:09:48","Complete","News","Male","65+","US-WEST-MT",0.8067132,"Democrat Rob Quist",30283
"153532995","2017-05-23 10:04:02","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"I am not likely to vote in this election",13141
"1535434750","2017-05-21 12:28:06","Complete","News","Male","35-44","US-WEST-MT-Bozeman",0.9198625,"Libertarian Mark Wicks",5251
"1535852935","2017-05-21 14:17:42","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"I am not likely to vote in this election",25046
"1543376098","2017-05-22 21:34:57","Complete","News","Female","45-54","US-WEST-MT-Billings",1.045264,"I am not likely to vote in this election",20870
"1544232864","2017-05-23 02:04:40","Complete","News","Female","Unknown","US-WEST-MT",0,"Republican Greg Gianforte",15607
"1553131987","2017-05-23 10:57:16","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Republican Greg Gianforte",19190
"1553185470","2017-05-23 08:44:25","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"I am not likely to vote in this election",25739
"1563712285","2017-05-23 04:08:24","Complete","News","Female","35-44","US-WEST-MT-Billings",1.0164077,"I am not likely to vote in this election",18605
"1566067520","2017-05-21 12:27:02","Complete","News","Male","65+","US-WEST-MT",0.8067132,"Libertarian Mark Wicks",22412
"1570932808","2017-05-21 21:23:28","Complete","News","Female","35-44","US-WEST-MT",1.0164077,"Democrat Rob Quist",4311
"1571313438","2017-05-23 07:33:34","Complete","News","Female","25-34","US-WEST-MT-Billings",1.2026517,"I am not likely to vote in this election",4513
"157165031","2017-05-21 15:09:05","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Republican Greg Gianforte",8477
"1571694346","2017-05-21 16:09:23","Complete","News","Unknown","Unknown","US-WEST-MT-Great Falls",0,"Republican Greg Gianforte",8085
"1574718808","2017-05-21 18:14:02","Complete","Mobile App","Male","35-44","US-WEST-MT",0.9198625,"Democrat Rob Quist",211561
"1584121075","2017-05-21 08:41:41","Complete","News","Female","55-64","US-WEST-MT-Missoula",0.9741876,"Democrat Rob Quist",5356
"1584908133","2017-05-22 21:07:24","Complete","News","Unknown","Unknown","US-WEST-MT-Butte",0,"Democrat Rob Quist",9118
"1587341159","2017-05-22 03:07:06","Complete","News","Female","35-44","US-WEST-MT-Roundup",1.0164077,"Democrat Rob Quist",9314
"1589832497","2017-05-21 13:33:17","Complete","News","Male","65+","US-WEST-MT-Missoula",0.8067132,"Republican Greg Gianforte",13983
"1595870293","2017-05-22 03:28:18","Complete","News","Female","45-54","US-WEST-MT",1.045264,"Democrat Rob Quist",4137
"159997791","2017-05-22 14:21:23","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"Republican Greg Gianforte",6606
"1603005081","2017-05-23 09:38:42","Complete","News","Female","65+","US-WEST-MT",0.8913826,"I am not likely to vote in this election",20425
"1603052713","2017-05-21 11:31:11","Complete","News","Female","55-64","US-WEST-MT",0.9741876,"Republican Greg Gianforte",27061
"1603125805","2017-05-22 11:39:37","Complete","News","Male","35-44","US-WEST-MT-Billings",0.9198625,"I am not likely to vote in this election",14804
"1603779830","2017-05-23 00:27:11","Complete","News","Female","35-44","US-WEST-MT-Missoula",1.0164077,"I am not likely to vote in this election",19681
"1605211490","2017-05-22 12:04:45","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"Republican Greg Gianforte",10351
"1612122629","2017-05-21 12:01:01","Complete","News","Female","25-34","US-WEST-MT-Helena",1.2026517,"I am not likely to vote in this election",6887
"1612233311","2017-05-21 10:31:50","Complete","Mobile App","Male","45-54","US-WEST-MT-Helena",0.9459779,"I am not likely to vote in this election",11839
"1617847378","2017-05-22 05:37:25","Complete","News","Male","55-64","US-WEST-MT-Sidney",0.8816528,"I am not likely to vote in this election",11269
"1623171779","2017-05-23 06:46:23","Complete","News","Male","45-54","US-WEST-MT",0.9459779,"I am not likely to vote in this election",13379
"1623416139","2017-05-21 08:24:51","Complete","News","Male","45-54","US-WEST-MT-Bozeman",0.9459779,"Republican Greg Gianforte",7520
"1632822546","2017-05-21 10:51:01","Complete","Mobile App","Male","25-34","US-WEST-MT-Helena",1.0884159,"Democrat Rob Quist",10940
"1635672923","2017-05-22 04:34:28","Complete","News","Female","45-54","US-WEST-MT",1.045264,"Democrat Rob Quist",8035
"1638156448","2017-05-22 19:07:53","Complete","News","Male","35-44","US-WEST-MT-Bozeman",0.9198625,"Democrat Rob Quist",7727
"1643852261","2017-05-23 08:27:32","Complete","News","Female","25-34","US-WEST-MT-Great Falls",1.2026517,"Democrat Rob Quist",23333
"164502553","2017-05-21 15:11:53","Complete","Mobile App","Female","35-44","US-WEST-MT-Billings",1.0164077,"Republican Greg Gianforte",11634
"1650978784","2017-05-22 14:07:41","Complete","News","Male","55-64","US-WEST-MT-Missoula",0.8816528,"Democrat Rob Quist",9187
"1651313500","2017-05-22 05:03:29","Complete","News","Male","65+","US-WEST-MT-Miles City",0.8067132,"Democrat Rob Quist",14569
"1651390135","2017-05-23 10:26:45","Complete","News","Male","35-44","US-WEST-MT-Billings",0.9198625,"Libertarian Mark Wicks",1872
"1652847722","2017-05-21 20:19:21","Complete","News","Female","Unknown","US-WEST-MT-Bozeman",0,"Democrat Rob Quist",15091
"1655219189","2017-05-22 20:23:07","Complete","News","Unknown","Unknown","US-WEST-MT-Great Falls",0,"I am not likely to vote in this election",8224
"1657376439","2017-05-23 07:58:08","Complete","News","Female","25-34","US-WEST-MT-Billings",1.2026517,"Democrat Rob Quist",2985
"1662641666","2017-05-21 14:51:51","Complete","News","Male","25-34","US-WEST-MT-Bozeman",1.0884159,"Libertarian Mark Wicks",21660
"1662740679","2017-05-23 10:56:50","Complete","News","Male","65+","US-WEST-MT",0.8067132,"I am not likely to vote in this election",17861
"1663412550","2017-05-22 03:10:58","Complete","News","Unknown","Unknown","US-WEST-MT-Sidney",0,"Republican Greg Gianforte",46066
"1673910003","2017-05-22 19:11:57","Complete","News","Male","45-54","US-WEST-MT-Billings",0.9459779,"Republican Greg Gianforte",11677
"167555720","2017-05-21 11:19:02","Complete","News","Unknown","Unknown","US-WEST-MT-Missoula",0,"Democrat Rob Quist",8272
"167813946","2017-05-22 13:11:22","Complete","News","Female","35-44","US-WEST-MT-Sidney",1.0164077,"I am not likely to vote in this election",3503
"168180317","2017-05-21 14:31:12","Complete","Mobile App","Male","55-64","US-WEST-MT-Missoula",0.8816528,"Republican Greg Gianforte",9185
"168681158","2017-05-21 12:06:10","Complete","News","Female","65+","US-WEST-MT",0.8913826,"Democrat Rob Quist",14026
"1688372481","2017-05-23 10:47:00","Complete","News","Female","45-54","US-WEST-MT-Missoula",1.045264,"Democrat Rob Quist",28560
"1689675085","2017-05-21 10:06:46","Complete","News","Unknown","Unknown","US-WEST-MT-Helena",0,"Republican Greg Gianforte",15890
"1692272207","2017-05-22 02:39:42","Complete","News","Male","55-64","US-WEST-MT-Missoula",0.8816528,"Republican Greg Gianforte",86534
"1698033542","2017-05-22 17:36:24","Complete","News","Female","35-44","US-WEST-MT-Bozeman",1.0164077,"I am not likely to vote in this election",5923
"1711214810","2017-05-21 08:37:29","Complete","News","Male","35-44","US-WEST-MT-Missoula",0.9198625,"Libertarian Mark Wicks",13011
"1714830369","2017-05-22 21:08:45","Complete","News","Male","55-64","US-WEST-MT-Missoula",0.8816528,"Democrat Rob Quist",275172
"1717404972","2017-05-21 12:41:21","Complete","Mobile App","Male","18-24","US-WEST-MT-Bozeman",1.1144773,"I am not likely to vote in this election",21514
"1717962504","2017-05-21 10:31:04","Complete","Mobile App","Male","25-34","US-WEST-MT-Laurel",1.0884159,"Republican Greg Gianforte",6160
"1718537489","2017-05-22 11:36:42","Complete","News","Unknown","Unknown","US-WEST-MT-Billings",0,"I am not likely to vote in this election",18888
